SNo,Name,Ticker,Date,High,Low,Open,Close,Volume,Marketcap
22687,"Merck & Co., Inc.",MRK,2015-03-05,55.6107,55.1527,55.4294,55.3244,12087737.0000,138188428811.2146
22688,"Merck & Co., Inc.",MRK,2015-03-06,55.2195,54.1221,55.2004,54.2366,11595806.0000,135471371136.4285
22689,"Merck & Co., Inc.",MRK,2015-03-09,54.7424,53.7214,54.2366,54.6374,8742416.0000,136472393889.5002
22690,"Merck & Co., Inc.",MRK,2015-03-10,54.5706,53.9027,54.3416,53.9885,13755000.0000,134851689477.0710
22691,"Merck & Co., Inc.",MRK,2015-03-11,54.8569,53.4065,54.8569,53.4924,16417234.0000,133612335686.6430
22692,"Merck & Co., Inc.",MRK,2015-03-12,53.6450,53.1107,53.2634,53.5973,13576106.0000,133874506497.5357
22693,"Merck & Co., Inc.",MRK,2015-03-13,53.8454,53.0916,53.4637,53.6260,13700399.0000,133946006761.5713
22694,"Merck & Co., Inc.",MRK,2015-03-16,54.6947,53.9885,53.9885,54.5038,12073798.0000,136138722814.5719
22695,"Merck & Co., Inc.",MRK,2015-03-17,54.2844,53.6641,54.2844,53.8836,10479371.0000,134589518666.1783
22696,"Merck & Co., Inc.",MRK,2015-03-18,55.3149,53.6355,53.8073,55.0095,15645068.0000,137401906850.2496
22697,"Merck & Co., Inc.",MRK,2015-03-19,55.6679,54.4179,54.7996,55.5439,15149783.0000,138736600678.2497
22698,"Merck & Co., Inc.",MRK,2015-03-20,56.1641,55.1145,55.5725,55.8969,27367472.0000,139618453148.4998
22699,"Merck & Co., Inc.",MRK,2015-03-23,56.4313,55.3817,55.7252,56.0401,11170108.0000,139975963996.9645
22700,"Merck & Co., Inc.",MRK,2015-03-24,56.9656,55.8302,56.6889,55.9447,13692434.0000,139737623431.3214
22701,"Merck & Co., Inc.",MRK,2015-03-25,56.9752,55.5153,56.7748,55.5916,14712243.0000,138855770961.0712
22702,"Merck & Co., Inc.",MRK,2015-03-26,55.5344,54.7805,55.3817,54.9618,11090879.0000,137282736567.4280
22703,"Merck & Co., Inc.",MRK,2015-03-27,55.5630,54.9905,55.1813,55.1050,8932628.0000,137640247415.8927
22704,"Merck & Co., Inc.",MRK,2015-03-30,55.8588,55.4866,55.5821,55.6679,8582072.0000,139046441507.9284
22705,"Merck & Co., Inc.",MRK,2015-03-31,55.6393,54.8473,55.5248,54.8473,10960718.0000,136996735511.2857
22706,"Merck & Co., Inc.",MRK,2015-04-01,54.6947,53.6450,54.6374,54.2557,13322386.0000,135519041155.2145
22707,"Merck & Co., Inc.",MRK,2015-04-02,54.8187,54.2462,54.3893,54.4847,7947508.0000,136091052795.7859
22708,"Merck & Co., Inc.",MRK,2015-04-06,54.7137,54.1126,54.3225,54.5611,13256362.0000,136281723342.6431
22709,"Merck & Co., Inc.",MRK,2015-04-07,55.2290,54.6756,55.0191,54.7996,9723658.0000,136877565228.4641
22710,"Merck & Co., Inc.",MRK,2015-04-08,55.3912,54.4084,55.2576,54.5324,14210566.0000,136210223078.6075
22711,"Merck & Co., Inc.",MRK,2015-04-09,55.0859,54.4943,54.5992,54.7996,12582288.0000,136877565228.4641
22712,"Merck & Co., Inc.",MRK,2015-04-10,55.0095,53.7405,54.4370,54.6279,16251860.0000,136448563644.2506
22713,"Merck & Co., Inc.",MRK,2015-04-13,54.7424,53.9122,54.4656,54.1317,10983983.0000,135209200325.5358
22714,"Merck & Co., Inc.",MRK,2015-04-14,55.3340,54.0172,54.3321,55.1145,15359698.0000,137664087189.4291
22715,"Merck & Co., Inc.",MRK,2015-04-15,56.2500,55.4103,55.4103,55.7729,12690022.0000,139308612318.8211
22716,"Merck & Co., Inc.",MRK,2015-04-16,55.7156,55.0954,55.5439,55.1908,6717051.0000,137854757736.2863
22717,"Merck & Co., Inc.",MRK,2015-04-17,54.7328,53.9790,54.7233,54.2748,12223243.0000,135566711174.0005
22718,"Merck & Co., Inc.",MRK,2015-04-20,55.3435,54.7615,54.8664,54.9714,10439547.0000,137306576340.9644
22719,"Merck & Co., Inc.",MRK,2015-04-21,55.3721,54.7805,55.3531,55.0191,9699764.0000,137425746623.7860
22720,"Merck & Co., Inc.",MRK,2015-04-22,55.2385,54.6947,54.9237,55.0477,8294501.0000,137497246887.8216
22721,"Merck & Co., Inc.",MRK,2015-04-23,55.2004,54.4275,54.8855,54.8760,8742416.0000,137068235775.3213
22722,"Merck & Co., Inc.",MRK,2015-04-24,55.5248,54.8760,55.2004,54.9618,8244092.0000,137282736567.4280
22723,"Merck & Co., Inc.",MRK,2015-04-27,55.3721,54.2748,55.1813,54.4847,11108381.0000,136091052795.7859
22724,"Merck & Co., Inc.",MRK,2015-04-28,57.7099,54.4847,54.4847,57.2328,36398298.0000,142955182954.3566
22725,"Merck & Co., Inc.",MRK,2015-04-29,57.6622,56.5172,56.6126,56.9466,18017216.0000,142240170785.7140
22726,"Merck & Co., Inc.",MRK,2015-04-30,57.3855,56.5267,57.0515,56.8321,13636995.0000,141954169729.5716
22727,"Merck & Co., Inc.",MRK,2015-05-01,57.6145,56.9466,57.0229,57.1183,9806660.0000,142669181898.2142
22728,"Merck & Co., Inc.",MRK,2015-05-04,58.1584,57.2805,57.3855,57.8626,9484819.0000,144528217347.9998
22729,"Merck & Co., Inc.",MRK,2015-05-05,57.9198,57.3092,57.5573,57.7195,12662041.0000,144170716027.8218
22730,"Merck & Co., Inc.",MRK,2015-05-06,57.8149,57.1851,57.6813,57.5000,12126303.0000,143622534632.5000
22731,"Merck & Co., Inc.",MRK,2015-05-07,57.9485,57.1851,57.2996,57.5382,9433048.0000,143717874670.0720
22732,"Merck & Co., Inc.",MRK,2015-05-08,58.5687,57.9198,58.2061,57.9580,10630283.0000,144766557913.6429
22733,"Merck & Co., Inc.",MRK,2015-05-11,57.9103,57.0992,57.8817,57.2519,10185407.0000,143002852973.1426
22734,"Merck & Co., Inc.",MRK,2015-05-12,56.9943,56.4027,56.8225,56.7176,13825111.0000,141668159145.1425
22735,"Merck & Co., Inc.",MRK,2015-05-13,57.1088,56.2691,56.8893,56.4695,7672303.0000,141048487014.0718
22736,"Merck & Co., Inc.",MRK,2015-05-14,57.1469,56.3454,56.7462,57.0420,7469410.0000,142478511351.3571
22737,"Merck & Co., Inc.",MRK,2015-05-15,57.4714,57.0706,57.1947,57.4714,8033654.0000,143551034368.4644
22738,"Merck & Co., Inc.",MRK,2015-05-18,57.6813,57.2615,57.4141,57.2615,7535539.0000,143026692746.6790
22739,"Merck & Co., Inc.",MRK,2015-05-19,58.1298,57.1947,57.2137,57.7481,8518878.0000,144242216291.8574
22740,"Merck & Co., Inc.",MRK,2015-05-20,58.0630,57.6718,57.8912,57.6908,6324575.0000,144099215763.7863
22741,"Merck & Co., Inc.",MRK,2015-05-21,58.0057,57.3378,57.7767,57.3473,8424872.0000,143241193538.7857
22742,"Merck & Co., Inc.",MRK,2015-05-22,57.3187,56.6221,57.3187,56.6603,9421939.0000,141525158617.0714
22743,"Merck & Co., Inc.",MRK,2015-05-26,56.7176,56.1546,56.5649,56.2691,11378870.0000,140547975637.5360
22744,"Merck & Co., Inc.",MRK,2015-05-27,57.0420,56.1737,56.3836,56.7366,10193582.0000,141715829163.9285
22745,"Merck & Co., Inc.",MRK,2015-05-28,57.1088,56.6603,56.7271,56.9656,9987545.0000,142287840804.4999
22746,"Merck & Co., Inc.",MRK,2015-05-29,58.3206,56.7462,57.1374,58.1011,20976349.0000,145124068762.1076
22747,"Merck & Co., Inc.",MRK,2015-06-01,58.8740,57.5763,58.0630,57.9676,12374155.0000,144790388158.8925
22748,"Merck & Co., Inc.",MRK,2015-06-02,57.6908,57.0802,57.6813,57.4809,9424664.0000,143574864613.7140
22749,"Merck & Co., Inc.",MRK,2015-06-03,58.0916,57.5000,57.8817,57.6240,9078195.0000,143932375462.1787
22750,"Merck & Co., Inc.",MRK,2015-06-04,57.4523,56.5553,57.2137,56.7462,11350154.0000,141739659409.1781
22751,"Merck & Co., Inc.",MRK,2015-06-05,56.6889,56.1069,56.6412,56.2882,11404126.0000,140595645656.3220
22752,"Merck & Co., Inc.",MRK,2015-06-08,56.4599,56.0687,56.1927,56.1737,8434094.0000,140309635071.8929
22753,"Merck & Co., Inc.",MRK,2015-06-09,56.5744,56.0210,56.2595,56.1450,6754570.0000,140238134807.8573
22754,"Merck & Co., Inc.",MRK,2015-06-10,56.9275,56.2118,56.2786,56.8798,10713914.0000,142073340012.3932
22755,"Merck & Co., Inc.",MRK,2015-06-11,56.6508,56.1450,56.4885,56.2118,12199034.0000,140404965581.1780
22756,"Merck & Co., Inc.",MRK,2015-06-12,56.1069,55.1431,56.0973,55.2195,16571290.0000,137926258000.3218
22757,"Merck & Co., Inc.",MRK,2015-06-15,55.0000,54.4084,54.9618,54.5038,10591612.0000,136138722814.5719
22758,"Merck & Co., Inc.",MRK,2015-06-16,55.0859,54.2748,54.6183,55.0668,7303407.0000,137544916906.6075
22759,"Merck & Co., Inc.",MRK,2015-06-17,55.5057,54.8378,55.0668,55.2576,8297330.0000,138021588509.6070
22760,"Merck & Co., Inc.",MRK,2015-06-18,56.1737,55.2576,55.2576,55.9065,7797644.0000,139642292922.0362
22761,"Merck & Co., Inc.",MRK,2015-06-19,56.1450,55.2958,55.7347,55.3817,13218948.0000,138331429339.2858
22762,"Merck & Co., Inc.",MRK,2015-06-22,56.4885,55.7538,56.0973,56.1355,8763900.0000,140214295034.3209
22763,"Merck & Co., Inc.",MRK,2015-06-23,56.3454,55.8397,56.1832,56.3263,8772808.0000,140690976165.6071
22764,"Merck & Co., Inc.",MRK,2015-06-24,56.3263,55.5725,56.2214,55.5725,8288003.0000,138808100942.2852
22765,"Merck & Co., Inc.",MRK,2015-06-25,55.9160,55.0763,55.5821,55.2481,10428858.0000,137997758264.3574
22766,"Merck & Co., Inc.",MRK,2015-06-26,55.8492,55.2004,55.5534,55.8111,13711718.0000,139403952356.3931
22767,"Merck & Co., Inc.",MRK,2015-06-29,55.5534,54.6279,55.2767,54.6660,10062058.0000,136543894153.5358
22768,"Merck & Co., Inc.",MRK,2015-06-30,55.0668,54.1126,55.0668,54.3225,12415970.0000,135685871928.5352
22769,"Merck & Co., Inc.",MRK,2015-07-01,55.2195,54.0172,54.3225,54.9618,9830345.0000,137282736567.4280
22770,"Merck & Co., Inc.",MRK,2015-07-02,55.6584,54.8664,55.2863,55.0286,8927283.0000,137449576869.0356
22771,"Merck & Co., Inc.",MRK,2015-07-06,55.1908,54.0458,54.6183,54.9141,8440697.0000,137163575812.8932
22772,"Merck & Co., Inc.",MRK,2015-07-07,55.4389,54.5611,55.1050,55.3340,9467946.0000,138212259056.4642
22773,"Merck & Co., Inc.",MRK,2015-07-08,55.0954,54.5038,55.0859,54.7233,9548957.0000,136686894681.6070
22774,"Merck & Co., Inc.",MRK,2015-07-09,55.5057,54.7233,55.3817,54.7519,9094334.0000,136758394945.6426
22775,"Merck & Co., Inc.",MRK,2015-07-10,55.5821,54.9427,55.4103,55.2958,8433675.0000,138116928547.1790
22776,"Merck & Co., Inc.",MRK,2015-07-13,55.8683,55.0382,55.5821,55.2195,9572222.0000,137926258000.3218
22777,"Merck & Co., Inc.",MRK,2015-07-14,55.6107,55.0382,55.2481,55.5248,7582385.0000,138688940187.7505
22778,"Merck & Co., Inc.",MRK,2015-07-15,55.8779,55.4103,55.4962,55.5534,6024533.0000,138760440451.7860
22779,"Merck & Co., Inc.",MRK,2015-07-16,56.1737,55.6775,55.8302,56.1260,5580286.0000,140190464789.0713
22780,"Merck & Co., Inc.",MRK,2015-07-17,56.2214,55.9065,56.0115,56.1260,7324367.0000,140190464789.0713
22781,"Merck & Co., Inc.",MRK,2015-07-20,56.4885,56.1641,56.2595,56.2977,5970666.0000,140619475901.5716
22782,"Merck & Co., Inc.",MRK,2015-07-21,56.3168,55.9637,56.2882,55.9828,7265574.0000,139832953940.6066
22783,"Merck & Co., Inc.",MRK,2015-07-22,56.3263,55.3531,55.8302,55.4676,9031454.0000,138545930131.3925
22784,"Merck & Co., Inc.",MRK,2015-07-23,55.8492,55.2863,55.8492,55.4103,6750797.0000,138402929603.3214
22785,"Merck & Co., Inc.",MRK,2015-07-24,55.2290,54.6947,55.0668,54.7805,8223761.0000,136829895209.6781
22786,"Merck & Co., Inc.",MRK,2015-07-27,54.8187,54.0363,54.7996,54.3798,15601576.0000,135828881984.8932
22787,"Merck & Co., Inc.",MRK,2015-07-28,55.0000,53.2729,53.9313,54.8855,17173681.0000,137092066020.5709
22788,"Merck & Co., Inc.",MRK,2015-07-29,56.1260,55.0000,55.0477,55.8588,13494048.0000,139523122639.2147
22789,"Merck & Co., Inc.",MRK,2015-07-30,56.1260,55.6107,55.9351,55.8397,7324996.0000,139475452620.4286
22790,"Merck & Co., Inc.",MRK,2015-07-31,56.6126,56.0115,56.2977,56.2595,9172620.0000,140524135863.9996
22791,"Merck & Co., Inc.",MRK,2015-08-03,56.7271,55.8015,56.5840,56.3454,7133736.0000,140738646184.3931
22792,"Merck & Co., Inc.",MRK,2015-08-04,56.7462,55.6966,56.7176,56.0115,7268718.0000,139904463732.9290
22793,"Merck & Co., Inc.",MRK,2015-08-05,56.5649,56.0782,56.3740,56.3931,5976325.0000,140857816467.2147
22794,"Merck & Co., Inc.",MRK,2015-08-06,56.5363,55.6489,56.4504,55.7538,7356646.0000,139260951828.3219
22795,"Merck & Co., Inc.",MRK,2015-08-07,55.7729,55.0286,55.6775,55.3149,10178595.0000,138164589037.6782
22796,"Merck & Co., Inc.",MRK,2015-08-10,55.9256,55.5916,55.5916,55.7347,5294915.0000,139213281809.5359
22797,"Merck & Co., Inc.",MRK,2015-08-11,55.5248,54.9237,55.2767,55.1145,7418058.0000,137664087189.4291
22798,"Merck & Co., Inc.",MRK,2015-08-12,55.6107,54.5038,54.6565,55.5916,7886514.0000,138855770961.0712
22799,"Merck & Co., Inc.",MRK,2015-08-13,56.7271,55.8206,55.8683,56.2786,11483146.0000,140571805882.7856
22800,"Merck & Co., Inc.",MRK,2015-08-14,56.8416,56.1737,56.3073,56.4695,9920787.0000,141048487014.0718
22801,"Merck & Co., Inc.",MRK,2015-08-17,57.0134,55.8969,56.1069,56.9752,6407158.0000,142311671049.7495
22802,"Merck & Co., Inc.",MRK,2015-08-18,57.2042,56.8321,56.9370,56.9275,7123675.0000,142192510295.2148
22803,"Merck & Co., Inc.",MRK,2015-08-19,57.3187,56.4790,56.6031,56.9275,8369642.0000,142192510295.2148
22804,"Merck & Co., Inc.",MRK,2015-08-20,55.8683,54.1412,55.6202,54.3416,24831731.0000,135733541947.3212
22805,"Merck & Co., Inc.",MRK,2015-08-21,54.9905,53.2061,53.9981,53.2156,18478860.0000,132921153763.2499
22806,"Merck & Co., Inc.",MRK,2015-08-24,51.9084,43.5973,50.6393,51.5172,26030853.0000,128678741241.8934
22807,"Merck & Co., Inc.",MRK,2015-08-25,52.8721,48.6641,52.8531,48.8263,23946590.0000,121957602083.1071
22808,"Merck & Co., Inc.",MRK,2015-08-26,52.1088,50.0859,50.9542,51.9275,23989978.0000,129703594240.2148
22809,"Merck & Co., Inc.",MRK,2015-08-27,52.8626,51.1832,52.7481,52.4332,16910109.0000,130966778275.8925
22810,"Merck & Co., Inc.",MRK,2015-08-28,52.8721,52.0897,52.2710,52.8340,13411256.0000,131967801028.9642
22811,"Merck & Co., Inc.",MRK,2015-08-31,52.7672,51.1641,52.5954,51.3836,13537121.0000,128345060638.6783
22812,"Merck & Co., Inc.",MRK,2015-09-01,50.7920,49.8092,50.2481,50.1240,16503275.0000,125199001379.6787
22813,"Merck & Co., Inc.",MRK,2015-09-02,50.8302,49.9523,50.7347,50.5534,13761078.0000,126271524396.7860
22814,"Merck & Co., Inc.",MRK,2015-09-03,51.0973,50.1908,50.8302,50.2385,12732257.0000,125485002435.8210
22815,"Merck & Co., Inc.",MRK,2015-09-04,49.8473,48.8359,49.7137,49.2271,15186882.0000,122958624836.1789
22816,"Merck & Co., Inc.",MRK,2015-09-08,50.5916,49.8092,50.5821,50.2767,15679233.0000,125580342473.3930
22817,"Merck & Co., Inc.",MRK,2015-09-09,50.8874,49.4370,50.7729,49.5515,11650302.0000,123768967514.1067
22818,"Merck & Co., Inc.",MRK,2015-09-10,50.7634,49.4847,49.6374,50.3053,14740539.0000,125651842737.4286
22819,"Merck & Co., Inc.",MRK,2015-09-11,50.0477,49.3416,49.8187,49.7042,12671158.0000,124150308607.8210
22820,"Merck & Co., Inc.",MRK,2015-09-14,50.3149,49.6088,49.7328,49.9427,9213387.0000,124746160021.9288
22821,"Merck & Co., Inc.",MRK,2015-09-15,51.4218,50.2576,50.3626,51.0973,12358226.0000,127630048470.0357
22822,"Merck & Co., Inc.",MRK,2015-09-16,51.4981,50.8779,51.0592,51.4027,9098107.0000,128392730657.4643
22823,"Merck & Co., Inc.",MRK,2015-09-17,52.0038,50.5916,51.3836,51.4885,23894295.0000,128607231449.5710
22824,"Merck & Co., Inc.",MRK,2015-09-18,51.4027,49.5324,51.2214,49.7424,30389799.0000,124245648645.3930
22825,"Merck & Co., Inc.",MRK,2015-09-21,50.0382,48.3683,50.0382,48.6450,18070978.0000,121504760725.3573
22826,"Merck & Co., Inc.",MRK,2015-09-22,48.6641,47.9580,48.2347,48.4160,13409789.0000,120932749084.7858
22827,"Merck & Co., Inc.",MRK,2015-09-23,49.0840,48.0821,48.4160,48.6927,10538164.0000,121623931008.1788
22828,"Merck & Co., Inc.",MRK,2015-09-24,48.5305,47.9198,48.2156,48.2729,11012698.0000,120575238236.3211
22829,"Merck & Co., Inc.",MRK,2015-09-25,48.9695,46.8798,48.5878,47.3282,16058190.0000,118215691409.9997
22830,"Merck & Co., Inc.",MRK,2015-09-28,47.1088,45.8874,47.0420,46.2023,21117724.0000,115403303225.9284
22831,"Merck & Co., Inc.",MRK,2015-09-29,47.0420,45.9924,46.3550,46.4218,13417439.0000,115951484621.2503
22832,"Merck & Co., Inc.",MRK,2015-09-30,47.2710,46.6126,47.1374,47.1279,13287697.0000,117715189561.7506
22833,"Merck & Co., Inc.",MRK,2015-10-01,47.2996,46.3168,47.0897,47.1088,15100213.0000,117667519542.9646
22834,"Merck & Co., Inc.",MRK,2015-10-02,47.8531,46.1355,46.5553,47.8435,25453719.0000,119502715219.2138
22835,"Merck & Co., Inc.",MRK,2015-10-05,48.9695,48.3683,48.7309,48.8836,16643917.0000,122100602611.1783
22836,"Merck & Co., Inc.",MRK,2015-10-06,49.0363,47.0611,49.0363,47.5191,17285188.0000,118692372541.2860
22837,"Merck & Co., Inc.",MRK,2015-10-07,48.7786,47.4905,48.1489,48.6164,15204594.0000,121433260461.3217
22838,"Merck & Co., Inc.",MRK,2015-10-08,48.8454,47.8435,48.3397,48.6832,13144016.0000,121600091234.6425
22839,"Merck & Co., Inc.",MRK,2015-10-09,49.1508,48.3683,48.6546,48.6164,11445627.0000,121433260461.3217
22840,"Merck & Co., Inc.",MRK,2015-10-12,48.5210,47.4141,47.4332,48.3874,12212658.0000,120861248820.7502
22841,"Merck & Co., Inc.",MRK,2015-10-13,48.5782,47.0992,48.4542,47.2042,15621383.0000,117905850580.3210
22842,"Merck & Co., Inc.",MRK,2015-10-14,47.8244,47.1851,47.3187,47.2710,14390298.0000,118072690881.9285
22843,"Merck & Co., Inc.",MRK,2015-10-15,48.7405,46.9943,47.3950,48.3969,14711300.0000,120885079065.9998
22844,"Merck & Co., Inc.",MRK,2015-10-16,49.3511,48.7405,48.9504,49.1221,11624940.0000,122696444496.9994
22845,"Merck & Co., Inc.",MRK,2015-10-19,49.1889,48.5973,48.9790,49.0458,8847111.0000,122505783478.4290
22846,"Merck & Co., Inc.",MRK,2015-10-20,49.1126,47.8053,49.0363,48.0821,10422255.0000,120098566633.3216
22847,"Merck & Co., Inc.",MRK,2015-10-21,48.6450,47.8531,48.4256,48.2729,11810855.0000,120575238236.3211
22848,"Merck & Co., Inc.",MRK,2015-10-22,50.1527,47.9962,48.4924,49.6279,19335181.0000,123959647589.2506
22849,"Merck & Co., Inc.",MRK,2015-10-23,50.8111,49.7519,49.9523,50.4580,16457268.0000,126033183831.1429
22850,"Merck & Co., Inc.",MRK,2015-10-26,50.7347,50.0668,50.2385,50.4866,11502010.0000,126104684095.1785
22851,"Merck & Co., Inc.",MRK,2015-10-27,51.6221,50.3626,51.2977,51.0210,14626831.0000,127439377923.1785
22852,"Merck & Co., Inc.",MRK,2015-10-28,52.6145,51.0973,51.5172,52.5763,15416080.0000,131324289124.3571
22853,"Merck & Co., Inc.",MRK,2015-10-29,53.0916,51.9752,52.4427,52.3569,9334850.0000,130776107729.0353
22854,"Merck & Co., Inc.",MRK,2015-10-30,52.7385,52.1565,52.2805,52.1565,11546235.0000,130275605880.7862
22855,"Merck & Co., Inc.",MRK,2015-11-02,52.7958,51.9179,52.1851,52.5859,11065937.0000,131348119369.6068
22856,"Merck & Co., Inc.",MRK,2015-11-03,52.8435,51.9847,52.5573,52.5859,9658578.0000,131348119369.6068
22857,"Merck & Co., Inc.",MRK,2015-11-04,53.2156,52.6527,52.9294,52.9866,8121162.0000,132349142122.6785
22858,"Merck & Co., Inc.",MRK,2015-11-05,53.1298,52.1756,52.9198,52.5286,9481046.0000,131205118841.5356
22859,"Merck & Co., Inc.",MRK,2015-11-06,52.3664,51.5363,52.2805,52.1088,11237704.0000,130156435597.9646
22860,"Merck & Co., Inc.",MRK,2015-11-09,51.9179,51.2786,51.5553,51.7557,9578930.0000,129274583127.7145
22861,"Merck & Co., Inc.",MRK,2015-11-10,52.0992,51.5458,51.8893,51.9370,7820490.0000,129727424485.4644
22862,"Merck & Co., Inc.",MRK,2015-11-11,52.4809,51.2214,52.2996,51.2595,8954741.0000,128035219808.9996
22863,"Merck & Co., Inc.",MRK,2015-11-12,51.4981,50.6011,51.1355,50.6011,8989220.0000,126390694679.6076
22864,"Merck & Co., Inc.",MRK,2015-11-13,51.2595,50.4771,51.0115,50.6011,11941436.0000,126390694679.6076
22865,"Merck & Co., Inc.",MRK,2015-11-16,51.3454,49.7424,49.7996,51.2405,7239374.0000,127987559318.5004
22866,"Merck & Co., Inc.",MRK,2015-11-17,51.8130,50.8492,51.2500,51.2500,7468677.0000,128011389563.7500
22867,"Merck & Co., Inc.",MRK,2015-11-18,51.8321,51.2405,51.3931,51.7462,11330347.0000,129250743354.1781
22868,"Merck & Co., Inc.",MRK,2015-11-19,52.0324,51.4504,51.9466,51.7939,7167482.0000,129369913636.9997
