SNo,Name,Ticker,Date,High,Low,Open,Close,Volume,Marketcap
4,Biogen Inc.,BIIB,2015-11-13,293.2900,283.8300,290.1800,284.8400,1926800.0000,41761701557.4013
4,Biogen Inc.,BIIB,2015-11-16,286.7500,278.2800,285.9300,283.5300,1960100.0000,41569636791.9671
4,Biogen Inc.,BIIB,2015-11-17,285.7700,278.5500,284.2000,279.4900,2348500.0000,40977312563.2368
4,Biogen Inc.,BIIB,2015-11-18,292.6800,279.3100,280.6500,291.9800,2253200.0000,42808531934.7961
4,Biogen Inc.,BIIB,2015-11-19,292.5000,286.5300,292.0000,289.4400,1625100.0000,42436129603.0658
4,Biogen Inc.,BIIB,2015-11-20,292.4300,289.9100,291.8500,290.1600,1723700.0000,42541692292.5987
4,Biogen Inc.,BIIB,2015-11-23,297.8800,290.2600,290.4000,294.2500,1392000.0000,43141345461.5000
4,Biogen Inc.,BIIB,2015-11-24,292.6100,288.0100,290.9600,289.1500,1325400.0000,42393610116.8355
4,Biogen Inc.,BIIB,2015-11-25,292.8600,289.2900,290.0000,292.3000,1140100.0000,42855445205.6710
4,Biogen Inc.,BIIB,2015-11-27,294.1000,290.7800,292.9700,293.2100,465800.0000,42988865026.7697
4,Biogen Inc.,BIIB,2015-11-30,294.2600,285.1000,293.1600,286.8600,1679300.0000,42057861434.6052
4,Biogen Inc.,BIIB,2015-12-01,290.5900,285.8000,289.3000,290.0400,1684300.0000,42524099256.7303
4,Biogen Inc.,BIIB,2015-12-02,290.3900,284.5800,289.1400,284.9600,1369000.0000,41779294593.2697
4,Biogen Inc.,BIIB,2015-12-03,285.5800,274.2300,284.2200,275.4400,1902700.0000,40383525231.0658
4,Biogen Inc.,BIIB,2015-12-04,284.7500,276.1300,277.0000,284.4500,1917100.0000,41704524190.8290
4,Biogen Inc.,BIIB,2015-12-07,284.9800,279.7000,283.3100,281.6300,1739700.0000,41291069950.6316
4,Biogen Inc.,BIIB,2015-12-08,289.7600,278.0000,279.8900,288.4600,1752000.0000,42292445686.2697
4,Biogen Inc.,BIIB,2015-12-09,290.0900,283.0200,286.2100,284.6100,1525400.0000,41727978589.1052
4,Biogen Inc.,BIIB,2015-12-10,291.2200,284.6800,285.3600,289.8800,1422800.0000,42500640384.1316
4,Biogen Inc.,BIIB,2015-12-11,288.5900,282.2300,285.5400,283.4600,2029900.0000,41559372696.2697
4,Biogen Inc.,BIIB,2015-12-14,285.0000,276.4300,283.7700,282.3900,1649800.0000,41402498476.8948
4,Biogen Inc.,BIIB,2015-12-15,291.6900,282.5600,285.0100,289.1100,1624300.0000,42387744280.1052
4,Biogen Inc.,BIIB,2015-12-16,299.6800,290.0000,292.2300,299.2900,2104200.0000,43880284288.2303
4,Biogen Inc.,BIIB,2015-12-17,300.8700,296.3800,299.0400,297.1700,1705300.0000,43569462056.3619
4,Biogen Inc.,BIIB,2015-12-18,299.8200,293.0500,294.8000,293.3700,2790200.0000,43012323899.3684
4,Biogen Inc.,BIIB,2015-12-21,297.8600,293.5000,294.8400,297.5600,1137600.0000,43626639422.9342
4,Biogen Inc.,BIIB,2015-12-22,301.8400,296.3500,298.0000,300.7700,1215800.0000,44097271029.7039
4,Biogen Inc.,BIIB,2015-12-23,303.7900,299.1600,303.7900,300.1900,986500.0000,44012236531.5658
4,Biogen Inc.,BIIB,2015-12-24,303.8700,299.5000,300.2900,302.2900,537100.0000,44320128082.2303
4,Biogen Inc.,BIIB,2015-12-28,304.9800,301.5000,302.0300,303.8400,848400.0000,44547378919.4013
4,Biogen Inc.,BIIB,2015-12-29,311.6500,304.7700,304.9900,309.6700,1223300.0000,45402144531.3619
4,Biogen Inc.,BIIB,2015-12-30,310.2900,307.0000,309.9800,308.3400,802500.0000,45207144610.4013
4,Biogen Inc.,BIIB,2015-12-31,309.3300,306.1000,306.1000,306.3500,1063800.0000,44915382992.1645
4,Biogen Inc.,BIIB,2016-01-04,301.0200,291.4000,300.3400,294.6200,2451100.0000,43195592146.8684
4,Biogen Inc.,BIIB,2016-01-05,298.6400,293.5600,295.3800,296.7000,1263900.0000,43500553016.3290
4,Biogen Inc.,BIIB,2016-01-06,296.5800,291.0100,292.6000,293.6800,1540200.0000,43057774066.8026
4,Biogen Inc.,BIIB,2016-01-07,289.9900,283.0300,286.5200,284.0100,1844900.0000,41640013409.7632
4,Biogen Inc.,BIIB,2016-01-08,288.1100,280.0000,284.6500,280.5900,1808900.0000,41138589515.9013
4,Biogen Inc.,BIIB,2016-01-11,283.9500,271.6600,280.5900,278.5400,2109600.0000,40838031379.7303
4,Biogen Inc.,BIIB,2016-01-12,285.5600,271.0000,281.1800,278.6700,1833900.0000,40857091993.3619
4,Biogen Inc.,BIIB,2016-01-13,281.9900,267.0000,279.4200,267.2500,2108400.0000,39182751315.5000
4,Biogen Inc.,BIIB,2016-01-14,283.3000,265.3700,268.5700,280.5700,2414300.0000,41135658834.6974
4,Biogen Inc.,BIIB,2016-01-15,279.8900,269.2500,271.0100,273.3300,2579900.0000,40074166102.6381
4,Biogen Inc.,BIIB,2016-01-19,276.9900,264.7200,276.9800,269.8500,2209600.0000,39563950165.1645
4,Biogen Inc.,BIIB,2016-01-20,272.7800,257.6600,263.2500,269.3500,2368300.0000,39490642866.1645
4,Biogen Inc.,BIIB,2016-01-21,271.0500,261.0200,269.6700,262.0800,2531000.0000,38424751875.1381
4,Biogen Inc.,BIIB,2016-01-22,269.4800,264.6200,266.3600,268.9200,2111800.0000,39427599662.8619
4,Biogen Inc.,BIIB,2016-01-25,271.2100,261.3000,269.4600,262.1000,1792400.0000,38427687030.6645
4,Biogen Inc.,BIIB,2016-01-26,264.4800,257.7800,262.7600,259.8700,2108200.0000,38100734866.3684
4,Biogen Inc.,BIIB,2016-01-27,285.2800,270.3400,275.0500,273.2600,5159600.0000,40063906481.2632
4,Biogen Inc.,BIIB,2016-01-28,276.9700,261.7000,275.7700,265.9600,3056500.0000,38993617231.2697
4,Biogen Inc.,BIIB,2016-01-29,273.9000,265.7000,268.4200,273.0600,3080400.0000,40034581771.9342
4,Biogen Inc.,BIIB,2016-02-01,275.8300,269.5800,270.3400,273.4500,1852000.0000,40091763612.8290
4,Biogen Inc.,BIIB,2016-02-02,271.2000,265.1600,267.7400,266.0600,1929800.0000,39008279585.9342
4,Biogen Inc.,BIIB,2016-02-03,270.7400,261.0000,267.5800,270.4300,2085800.0000,39648984663.3026
4,Biogen Inc.,BIIB,2016-02-04,279.3800,269.1100,270.1600,273.2700,2073400.0000,40065369584.7039
4,Biogen Inc.,BIIB,2016-02-05,272.6700,258.4600,271.1000,263.8600,2856900.0000,38685725680.6052
4,Biogen Inc.,BIIB,2016-02-08,260.4500,248.1600,260.4500,250.7700,2758200.0000,36766543366.8651
4,Biogen Inc.,BIIB,2016-02-09,255.0000,243.8500,246.5400,249.9900,2386900.0000,36652184159.3980
4,Biogen Inc.,BIIB,2016-02-10,257.3700,249.2800,253.3500,252.2000,1763500.0000,36976201168.1678
4,Biogen Inc.,BIIB,2016-02-11,250.0200,243.0300,246.3100,245.1100,2171200.0000,35936704205.2664
4,Biogen Inc.,BIIB,2016-02-12,249.2000,242.0700,248.7800,247.2200,2119500.0000,36246061096.5329
4,Biogen Inc.,BIIB,2016-02-16,257.4200,249.0000,249.0000,256.5200,2084200.0000,37609575068.2039
4,Biogen Inc.,BIIB,2016-02-17,265.8600,256.0800,256.2900,265.6300,1921400.0000,38945236382.6316
4,Biogen Inc.,BIIB,2016-02-18,266.9600,258.5100,266.6000,259.0500,1536200.0000,37980509822.1710
4,Biogen Inc.,BIIB,2016-02-19,263.0000,255.1200,257.3600,261.4000,1450100.0000,38325055022.3355
4,Biogen Inc.,BIIB,2016-02-22,266.0000,261.3400,265.2600,265.8300,1218100.0000,38974556617.6381
4,Biogen Inc.,BIIB,2016-02-23,265.8600,257.9000,264.8100,258.9900,1539200.0000,37971713304.2368
4,Biogen Inc.,BIIB,2016-02-24,257.6800,249.0100,256.3500,257.2200,1433700.0000,37712207076.5329
4,Biogen Inc.,BIIB,2016-02-25,262.8400,259.1600,261.9000,262.3500,1520200.0000,38464340680.1645
4,Biogen Inc.,BIIB,2016-02-26,266.4700,260.8800,264.0600,264.4900,1603200.0000,38778093593.2368
4,Biogen Inc.,BIIB,2016-02-29,265.6000,259.1800,262.6800,259.4200,1790100.0000,38034760981.8619
4,Biogen Inc.,BIIB,2016-03-01,271.0100,259.2500,261.3700,270.9000,1928400.0000,39717893703.3355
4,Biogen Inc.,BIIB,2016-03-02,274.5700,268.6600,270.1700,273.6600,1664000.0000,40122551425.5987
4,Biogen Inc.,BIIB,2016-03-03,272.8200,266.1400,272.2200,268.6400,1430900.0000,39386547754.3948
4,Biogen Inc.,BIIB,2016-03-04,269.6800,263.1300,269.6400,263.9400,1640800.0000,38697457354.0658
4,Biogen Inc.,BIIB,2016-03-07,272.4400,261.2000,262.1400,269.5200,1678700.0000,39515564842.2039
4,Biogen Inc.,BIIB,2016-03-08,269.0200,260.7800,267.2400,261.2800,1552100.0000,38307461986.4671
4,Biogen Inc.,BIIB,2016-03-09,263.2800,252.3800,261.2600,255.6600,1892500.0000,37483488661.5987
4,Biogen Inc.,BIIB,2016-03-10,260.5700,251.0000,257.0000,251.9700,1962100.0000,36942480437.0329
